,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
85,-180.36497649557185,-0.9325759206718798,68.89416558095763,137.27631641514233,21.59190939405774,37.88902732297307,25.060243702674246,-40.2618160380554,106.89024425507588,-111.2142851935512,-11.143509059674326,13.276171754079748,58.34637063310047,26.56277156112889,71.57947991430194,24.611767290405716,-18.830771883366854
86,-539.416631720105,-14.955297940875653,110.52781534080349,356.7914591480571,33.685868082015105,80.70027194423325,33.98649584469131,-78.76977867876606,173.49440092665495,-207.51869693382844,-44.26510828628121,-76.88229108264173,168.6103965204773,50.56726091471752,98.3066497302178,66.12103680139869,31.752839394543642
87,-669.0567857856867,23.852391457306364,107.97283000429432,232.7938478842223,14.990450376925116,68.7824568994434,22.112749682634625,-80.24890623106245,77.89352968907029,-202.20562287253827,-0.7552467374211531,-71.88228961143315,78.6389392576949,32.83109213353306,99.18629190756535,61.79961570364383,9.005179002595805
88,-482.45685923962003,3.0373744792928687,90.5476849579594,218.4532412634082,33.79269659205119,59.353086135279995,46.88433051235697,-64.32849686190059,156.55463750318847,-333.3881606722534,-4.854032791817342,-36.675899275394045,60.89122491050433,28.986765196430788,90.03098690414657,42.81815364536242,-27.27817480035089
89,-533.174895603967,-4.917327170965502,96.85365431145627,225.17029730151538,31.298415477908854,63.59968894798474,46.55283851988552,-64.30040009367625,123.37210738591062,-347.32260405003086,-10.445725325612129,-41.14212143544862,68.80894015433563,31.73098886836724,87.80446828563805,42.176215201469795,-20.750255291530806
90,-174.45996834146945,-0.6422536855148967,67.50364256988857,133.19839645233802,21.122294277574476,36.522701057073796,24.407217350138787,-39.18970383252126,104.85343100376913,-109.04994695156766,-10.765747149653908,10.485900290180759,54.59424852163179,25.05414757767056,69.59383763216617,23.090112827495503,-19.26172590103656
91,-670.8828249007295,25.002030507137864,108.78474212530895,234.65408483463355,15.708782260089016,69.52379729191694,22.963491412770804,-79.47111894545412,77.97684470201608,-207.20007017841183,0.5074886860252564,-71.78825618184595,78.90015568481978,33.304757446792294,99.73247681551572,62.59666565283898,7.066969364062563
92,-215.02584221654553,15.426519009996408,45.30932731053692,158.3951651154071,14.246838696253192,16.092630589851822,4.822103955277732,-13.40840068461644,63.37393849065347,-111.31981648878855,-11.15932481069824,-227.939621088743,-20.142132952300717,-23.181192195000133,2.5666757615141,0.7880816206124829,3.655271768129171
93,-629.9755601108633,13.150339240065138,101.04069295849489,231.1359731777761,14.416015051118343,63.614765832315946,17.46160816459593,-71.88207602587178,65.18999154692294,-191.07655828502277,27.19324746417858,-58.511370089665334,63.344690384298644,26.4305769405499,93.89473603757436,46.198240359252566,37.52913561997485
94,-643.7300883906491,4.441052396709327,106.37710016977114,234.21921634006145,12.040792258749857,67.05063038398252,16.45569404451183,-76.24122697673054,84.33346843344819,-198.83824789178396,4.037845675185936,-68.76472374963764,74.69401266711425,27.199547281936972,95.98199667028413,48.86893519085501,-15.129624017491956
95,-319.5389426999612,47.869710642314566,206.34714683676972,151.09363428954165,24.827562874875635,44.25756419573751,18.62292614971391,-48.925709378257515,127.04011451088881,-126.97441834512719,32.218621663800135,-41.36976244878086,48.79096487804263,7.532352719582256,63.20913462298934,41.05954478373708,4.790028027305811
96,-509.72511799467435,-5.161575756402911,98.69774076865728,252.92295860131645,36.818922114006156,67.39099111589378,50.14797297425057,-61.928282553221656,142.63445984812188,-351.67543477874887,-15.247325761545467,-43.00025968721662,86.78979440297061,36.45054633264839,89.44610240951802,47.151822219876735,-23.822547215560473
97,-431.09267523662163,48.95095398096355,78.38348136721343,208.9761935158581,27.977195958273846,50.72807187536708,22.393759302389824,-72.73962555427266,281.0528586393124,-143.28843101503332,28.306860801032165,-48.8771995837126,41.56058014874453,20.34669380319602,105.2290320326561,58.97987451651721,-4.845268812151197
98,-263.2054476757501,-2.0171735355461156,77.22104461974918,158.6610876772708,20.961817904964104,43.964768586542554,25.396947554113193,-50.20345162202543,105.27139333575104,-122.09788312030078,-9.73894537594038,18.857972727209066,67.09063666831152,30.10052054744431,78.10684392295069,25.51931539720554,-21.04554329242917
99,-653.1743333940786,-2.019077122113592,103.36278670063342,225.38423611919418,8.905525369142724,63.56912056659284,17.634737612292742,-89.15854616406253,84.97943039066313,-188.18653278553242,-6.940590920541899,-66.94551634940237,76.045291557873,27.36274373255443,95.81585856144471,46.215462496767955,40.44039957643681
