,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
1267,137.92326167189574,175.82113062416596,-388.2196184976529,-286.2337140616721,87.71708926544505,199.67315340790063,-271.83267645316073,573.9937395269859,-40.60314003072889,437.36864743006623,116.00657643565165,-365.2108655360659,-182.26905095718084,-364.7607683809798,-157.2498820934284
1268,376.7129930649338,501.13124246564297,-924.7800488068086,-601.2604252720589,-68.77141445835905,524.2647441819179,-628.7128398774613,1212.089429170703,-87.07448831072598,1098.208624989814,305.92451561676677,-856.9911861230337,-376.10531520098425,-1054.378592538739,-332.7644043713119
1269,212.91156641086764,299.7762045106267,-710.5772891923647,-400.5081100697484,-25.321656267466466,297.74388387474943,-368.0027282042233,685.3980165318823,-39.460090303279664,649.6428695511481,207.16257557905254,-492.26903913366726,-250.01807113129712,-524.541781116085,-194.71485020098376
1270,347.9423991171683,435.93501469428116,-881.3629302417086,-555.2980220038933,-40.66129747406381,468.7844956454002,-581.4203918623325,1068.8338433173828,-35.08736862227702,994.3331164169289,253.61441682995033,-929.2865649282958,-398.0738581773105,-891.2506969428615,-305.5056880205093
1271,292.4100822570358,333.39992987924364,-664.8015071614942,-463.4072418081339,93.05180809349375,389.27057724721146,-428.5187641911261,826.3706417147587,-41.81322499766158,842.1633467592441,218.9042911539781,-641.7224203303391,-273.6075877553482,-656.5151409835474,-223.9069888327976
1272,308.4283296896937,480.1765137524802,-758.598445576907,-564.2931050615181,-47.426985337432676,424.1320466098667,-445.33079280099423,989.9288662680416,-28.892355741394883,879.5273185523325,271.28533087136225,-745.0051232604936,-312.2030120814733,-658.3370439554113,-257.0967325684701
1273,341.37944277780565,528.813200087448,-847.4110329074197,-652.9560156933944,-54.407523234798695,474.9125993636184,-543.9559835942482,1103.684838611817,-37.85978956442458,981.8796919306927,297.61459386575405,-835.0682645005963,-350.605506420925,-750.4423232397357,-288.69614192541115
1274,419.1273019502981,511.76660523141584,-1185.7074461250152,-692.4233926816469,-47.13455976300185,549.57877244404,-660.0458095171966,1281.2030215632926,-75.13605941930857,1167.3504873682632,289.46130966388074,-981.2219208005533,-416.5717859394751,-1020.4421775979804,-348.70714177967966
1275,184.9941276243383,286.4985205335446,-573.9094845404787,-408.8668282199154,-39.11111919628817,306.20366584655574,-372.048246840398,718.1757193380457,-45.1631723307251,838.9229284808292,156.1106180276268,-517.0779956033789,-207.17001335963258,-578.2117438992959,-191.52539011663674
1276,290.5252556127424,335.69363806563405,-639.1990028926771,-435.0446305737199,-5.0768552955547355,338.6936161131615,-420.4309497908566,808.378060058959,-38.17132392660291,907.3302216226065,205.1435439384015,-649.7298394759503,-285.08967662416916,-599.5466527480155,-221.40130614552848
1277,419.1273019502981,511.76660523141584,-1185.7074461250152,-692.4233926816469,-47.13455976300185,549.57877244404,-660.0458095171966,1281.2030215632926,-75.13605941930857,1167.3504873682632,289.46130966388074,-981.2219208005533,-416.5717859394751,-1020.4421775979804,-348.70714177967966
1278,271.1181023113024,372.60734065404966,-644.826285290585,-454.1119189248753,-30.255918114339003,356.863220518533,-248.09858609282819,823.5273004655535,-39.70758840845605,749.9294100171015,200.91318701283762,-626.1034684793227,-273.462492026202,-609.2559388283959,-217.72695586445116
1279,318.9664889697888,349.02085664983736,-660.8165133902837,-447.96497225056225,-31.984517012238065,343.79142740078237,-432.79671730936417,834.4284131959367,-40.32347901419718,926.7258073736571,206.44170134142314,-664.0304466269082,-297.4080912961645,-617.0345038131088,-228.6509286505668
1280,143.39029820343507,242.39838441003835,-415.4354210683422,-268.5916717371472,159.58010307048067,205.39810496601257,-252.13228664273373,459.89484219984644,-14.750276049545864,440.44258823312435,121.20650311574916,-377.51805139913535,-153.96767334911567,-396.05814094397823,-121.20315125626763
1281,344.9166384462467,432.0457565755162,-875.3682602691597,-551.2085761278574,-40.274318402546804,464.9697299667023,-576.7327776938721,1062.899697315015,-34.27756050790755,986.620690454291,251.14970765241785,-923.9399538887541,-395.3621726810911,-881.9553437311047,-302.60409898655774
1282,286.41071922513294,489.89954072745076,-706.5924008910575,-528.0895698121158,-43.84212621845135,391.7284181879107,-447.37868426374115,917.8894156571613,-29.333279254704447,817.7957688445447,248.997193213274,-693.0408938828724,-292.8837182742657,-613.3982377807592,-241.39632187939424
1283,465.28491253837586,383.11735912900866,-735.0486127692626,-500.3067427009872,-49.81022539947718,391.530443042284,-466.30986011890104,908.3423380690599,-47.860730603958956,847.47043365249,214.89518350373666,-681.1751393760956,-313.9694127345695,-705.192433486236,-242.2643515195219
1284,432.6811938577708,490.30288747509076,-1151.1032710429213,-671.5342034308931,-44.595273120055886,525.3345344569909,-631.2184099647949,1226.5248833296532,-70.02162621674418,1124.480893796352,272.73581334609463,-946.4549930867291,-407.55740220548637,-956.60071135927,-332.98249362497944
1285,317.77756337245927,485.9065128013924,-792.6691052008712,-580.7805072725091,-53.64470354382611,442.2783429505528,-506.3341504972122,1029.9661168389014,-34.332630409734946,920.6509550100621,278.1178028918655,-767.0771645452091,-322.88859332146194,-661.2613464790292,-269.73464526236273
1286,318.9664889697888,349.02085664983736,-660.8165133902837,-447.96497225056225,-31.984517012238065,343.79142740078237,-432.79671730936417,834.4284131959367,-40.32347901419718,926.7258073736571,206.44170134142314,-664.0304466269082,-297.4080912961645,-617.0345038131088,-228.6509286505668
1287,181.68434493036375,198.08543546860304,-465.04692360018936,-309.39263941238335,-24.029065801883263,242.2780475101423,-132.4210199850039,567.0026173098662,-28.91797646644327,526.830730630853,132.28790238550707,-441.9623961023708,-198.40839444972357,-468.8768605329434,-164.1177111608958
1288,456.39659456784244,623.1286388353262,-1142.8246113719997,-928.7644822752894,-68.51561979978239,641.876040654085,-775.9243552018862,1461.7019036399681,-83.81336158780447,1323.0982732424197,352.3924332012453,-1135.2944357497545,-486.9210324692363,-1124.7542891594317,-393.3653931815809
1289,453.3708338969209,619.2393807165612,-1136.829941399451,-924.6750363992537,-68.12864072826537,638.061274975387,-771.2367410334257,1455.7677576376,-83.00355347343499,1315.385847279782,349.9277240237129,-1129.947824710213,-484.2093469730169,-1115.458935947675,-390.46380414762933
1290,451.7534873349056,620.7445829943771,-1131.2005815611556,-921.0708826175479,-67.35305263924964,634.7807406608478,-768.1403189461979,1445.545506931113,-83.0847862541524,1309.0747050815808,347.6214721526929,-1124.5083771340921,-482.75643168531474,-1110.8909232314868,-389.24214080043424
1291,412.3664266635836,542.8073273315171,-1043.134309116242,-682.4204430415008,-69.35612250198025,569.9046468688882,-678.106888413741,1318.1007253448827,-87.22552258982202,1190.0609978729356,328.04424912050916,-945.0320070361116,-403.3883226746911,-1135.867236710002,-360.2915816147312
1292,318.9664889697888,349.02085664983736,-660.8165133902837,-447.96497225056225,-31.984517012238065,343.79142740078237,-432.79671730936417,834.4284131959367,-40.32347901419718,926.7258073736571,206.44170134142314,-664.0304466269082,-297.4080912961645,-617.0345038131088,-228.6509286505668
1294,440.94552299485343,372.9313591284524,-743.9640115398623,-523.6797705959345,-52.42479887208081,389.7415208056505,-477.32101998435564,909.6682494905476,-57.96533755186383,863.9912147075926,211.02192335618312,-689.1452057775837,-341.99326902245286,-719.2780116814645,-256.63015483288467
1295,257.9506403084721,338.5710630619795,-612.0111140004101,-404.1559120449683,-28.89710015527323,336.42185003040464,-234.0078718259332,775.4072566729626,-51.393144898635434,714.9578188596734,182.28669843744538,-587.5154471008308,-267.119467347795,-591.6353197863331,-207.44146206658988
1296,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
1297,271.1726955201617,363.3353302757857,-875.5349657261012,-490.956462904176,-31.9350071948544,368.84822178525485,-453.2275011064397,853.7924167151,-47.75658855489904,801.7279724655333,208.7923584049331,-623.4460343833098,-303.789846503242,-655.6185492525788,-241.87038724101347
1298,315.4311781196625,321.9031579929028,-637.0179165178852,-444.6911859227482,96.53491479043467,375.5926658505657,-411.95345718275786,793.1430960242747,-38.020189097343945,776.0363914896385,214.04924813576682,-621.9701928072309,-259.84821919024034,-629.8991475536981,-211.32558417349412
1299,456.39659456784244,623.1286388353262,-1142.8246113719997,-928.7644822752894,-68.51561979978239,641.876040654085,-775.9243552018862,1461.7019036399681,-83.81336158780447,1323.0982732424197,352.3924332012453,-1135.2944357497545,-486.9210324692363,-1124.7542891594317,-393.3653931815809
1300,306.1760654310743,384.40054202531275,-786.8093915575826,-496.13747069168335,-58.60991570972633,430.00163046652835,-531.895268899651,984.1459335208161,-62.217262250600605,921.1253494180868,226.04927670872624,-712.223537541582,-315.5589209945363,-595.7398934171886,-270.703241205127
1301,441.2248928788365,590.9073497575298,-1118.6691249975245,-901.0571883087839,-68.3938747651849,625.4605488546888,-759.6284158598685,1450.284568643337,-86.14576546070523,1292.0786683828346,335.57377828872643,-1107.9992684380477,-472.4457615252328,-1113.2253338649073,-380.0391717884519
1302,322.84273475448487,432.74807126933695,-837.3022430475941,-503.3713377975622,-3.3187367853915957,446.12301513009726,-544.9426921252112,1014.1247514093272,-22.123058996920083,936.0673811725047,244.49399089514947,-884.1856890313514,-358.6835997800723,-837.6178180250641,-278.59438488042696
1303,236.90582903365984,351.1365134774791,-684.5164339086771,-472.82151364938227,-50.11759999562103,375.36857227343364,-451.48108697302706,871.126853634449,-57.60000023475717,962.2330921390511,199.27568607150633,-620.7604879387277,-273.7860359579411,-712.9792910934182,-244.36598053053314
1304,468.7480542863761,624.2972320014136,-1171.6995717128061,-939.1195456533036,-71.91737652005894,658.7013243096451,-802.0045393935259,1498.551383769363,-94.23392163918132,1360.451551698796,356.9242086279978,-1155.1608299907714,-498.83298327265885,-1196.96093032885,-407.1421293200418
1305,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
1306,434.8886848717264,585.699822998062,-1109.3573364266078,-900.4072099509136,-67.08342039310419,620.1101065702583,-757.3190865328191,1410.2745621524075,-87.75682548460478,1316.3245528769962,329.9420055435879,-1094.4270494496066,-474.4251081464334,-1108.8983676682408,-384.1541420467839
1308,254.64568374089433,333.3133155433351,-603.608781693839,-397.5981186319939,-28.567352026629063,331.5178866298347,-229.27156977931648,764.4668467823519,-48.44110406157547,705.6879654868081,178.81715147958303,-577.5094022280211,-264.4717450409426,-585.9043270147545,-205.10383875935995
1310,352.4612769071277,254.9016980309493,-479.9314765661862,-340.0022490841203,1.4476008475548128,273.117149871482,-320.7977936630908,611.235994706821,-27.685213923714567,539.6843470131938,155.65182485296825,-469.80424831462454,-179.0963439663508,-486.5388466031039,-153.09160283199776
1311,453.3708338969209,619.2393807165612,-1136.829941399451,-924.6750363992537,-68.12864072826537,638.061274975387,-771.2367410334257,1455.7677576376,-83.00355347343499,1315.385847279782,349.9277240237129,-1129.947824710213,-484.2093469730169,-1115.458935947675,-390.46380414762933
1312,288.3346321742153,492.6762992637154,-711.1542081786422,-535.2562220302532,-44.40491578651796,394.6435161214314,-450.9803639471944,924.4903303846233,-30.514423821303197,823.5428898143068,250.46998999074538,-696.4235603924373,-294.7675667975144,-617.8532140308265,-243.08472279995843
1313,465.28491253837586,383.11735912900866,-735.0486127692626,-500.3067427009872,-49.81022539947718,391.530443042284,-466.30986011890104,908.3423380690599,-47.860730603958956,847.47043365249,214.89518350373666,-681.1751393760956,-313.9694127345695,-705.192433486236,-242.2643515195219
1314,412.2408935145419,496.3190166614071,-1166.9704478122442,-670.4301241265964,-40.73854918597731,534.3753846385061,-644.2408507583101,1243.0620951807725,-64.22478801134643,1135.990947952659,277.1744235719878,-984.0800287805396,-414.0040755562737,-976.4026183354028,-338.3169486113754
1315,453.662149266166,617.6259398915596,-1135.9083583617926,-925.9323808594513,-68.16933083948635,636.9691593220617,-771.4243370509383,1450.6272587423146,-83.80343662258592,1314.3468969320024,349.0957717651922,-1128.9898869070614,-486.19139925446837,-1115.5363535058068,-391.4524603736561
1316,375.86224139374093,505.8379834811189,-939.6778821452206,-628.1731754965315,-70.20905226477062,530.3522101078428,-627.912117381886,1253.4833241884794,-80.9917335318428,1106.0029980764648,309.8671354248361,-870.7815631532519,-368.53156504192,-1060.3347247579777,-330.48842443266784
1317,271.54534829755573,299.35286963020604,-611.2375536379463,-426.8349600011922,123.05533870626711,357.0358206319389,-397.3773123392782,772.7487650251596,-40.436759222363236,744.3496285694021,203.07128843544336,-593.7603839616389,-257.50014500478295,-601.2528982008386,-209.04319106094124
1318,427.99415596635424,483.0641509062594,-1137.937462091366,-663.3944526672091,-43.51617090248678,517.7081704479182,-622.6997219011517,1212.728961371133,-68.99926376098304,1109.3311368533602,267.85928982248936,-934.5994863952507,-403.52038244833216,-941.5213179114802,-328.6786837172601
1319,303.25733718246147,475.9931211238683,-763.9321891803545,-565.9136046535918,-52.21196300962123,425.62537223315206,-479.3979966699313,1022.9587332442169,-29.614519598545453,883.0849019442245,273.06518043005286,-746.1991276461778,-307.2571049447456,-662.6645838752187,-254.35667319467296
1320,363.32485069046913,477.48595253416204,-874.6924835266002,-596.7305349400892,-63.979793619017194,497.9937009009932,-596.5348575805823,1187.715703023213,-79.72897768318931,1042.8042758267459,288.55654955424507,-816.5837950528252,-359.25129715614077,-1012.815822947593,-319.7274922661606
