,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2060,-136.47778938192093,-0.7534845104267935,76.33765773648616,-0.5197979971445457,-27.596607450763894,34.07998643640318,18.42669289280502,40.75717839111271,18.314732371992452,-13.839462300401424,-37.512999659464974,-31.046110381705784,5.5430565827350184,7.643987584042179,37.014354918125214,12.5012795104354,-0.45704661232074034
2061,-103.74592661929402,70.66705673823684,-67.42443594570588,0.8539951531896429,-25.775977248116885,32.70628795736891,17.886801275638216,19.976923270553858,-35.504859967435976,-32.868198013262614,-19.148784869554092,-10.504848092692315,-17.430139529810578,-0.99553932941359,21.373762388833434,6.097329972058987,15.774169251830415
2062,27.014661492267784,93.2938802772733,99.95979254406677,-20.96541483594043,-13.281165919635196,46.90699579570733,26.700717621833245,-10.188909814681354,-62.62895888503972,-14.345756230719621,53.17697619529053,-2.6203445264235676,-61.38944703575787,16.872100297648686,30.06026094746375,-32.889075038756005,-12.987857632154604
2063,-78.51672999851158,78.16976319435344,77.0902118177822,-223.55372118489254,-20.766235710273794,28.909551833079128,25.99760657491076,12.954374746861793,-30.635703641085755,-34.13888015330469,-13.632362504459158,-36.533477314091634,-20.67930596031042,7.212019532298077,24.588358595406532,-15.561169755495273,0.012185024481657782
2064,-40.19678566975311,34.58945734792538,-28.50451858705402,-11.132829930291555,-13.652991580666855,10.888304954563402,2.475765655488519,-16.19924911749301,-1.9932654746554974,27.882944057053066,-21.44794121861442,2.4038625801455202,-28.85566911942126,-6.7358992188395295,2.6392348352422554,22.312645316625723,134.84141240995206
2065,-115.94790875503227,1.5982839823419466,116.51026432709254,-25.570536548626,-27.12445261586219,33.47083094591228,16.541378462822784,-58.79149608119216,-44.96515325143273,-56.58145303611542,-34.57738484350028,-67.72977924140642,-115.01530135766421,-8.997741199428038,20.00279639399415,-5.005723098302342,-33.623655329667045
2066,-14.906262126399914,-4.24183212521316,15.137647697042315,11.412211839165526,-4.804256359840605,-24.88927425194697,178.62132744153033,23.837180983961627,-18.048838656879497,-51.4165574087506,-32.070453478177996,-16.555937027844774,25.131116679175197,-15.358856261276857,6.119344965365513,13.516832405242795,-16.676069752007905
2067,30.319140081469325,89.07047353228684,95.96653921238652,-24.63450183067083,-10.221470859344622,77.525741869364,24.9038872280274,-1.8944679520750871,-62.18620268925609,-19.083069147375667,21.30498214621073,-9.90149972189866,-60.1817459732881,11.786226758654843,27.925713187156,-29.54958482978108,-15.540199518209656
2068,-72.30624456331147,99.48767034904988,95.20663815804267,-198.05504515148954,-22.535080232508903,39.10902246452348,35.51780088114376,6.7325916380057045,-39.95497560176368,-37.662862341782706,-5.094002532249371,-44.37955016563906,-36.328413266507354,14.202237539674536,31.38813498687435,-29.870668196124335,-1.7786165161295577
2069,-31.480805771131877,49.75070506795836,46.91245244109204,-7.6348797222611,152.45405228072372,4.487938398231594,7.805006751711234,-2.84988671797149,0.03711497579316078,-26.13432335523789,6.615701850124833,-13.503256613143854,-23.00369060493456,4.023603537540936,14.476241847770064,-3.912881020392159,-4.153038988810288
2070,-115.89891824303739,-0.19467149622005073,116.29580152230412,-20.843287314121746,-27.04492489160081,32.873776601432205,16.422967128387874,-57.97489519416714,-45.40284410179394,-56.82829446472641,-34.95226314155908,-65.78218733371432,-114.10086204374205,-9.62675982754325,20.017215889225884,-4.292400691437408,-34.04818574037858
2071,-122.32964077029563,231.79354065904343,97.36271496969911,-15.615500739988509,-21.314554064997292,31.98270460106032,32.17130503129555,10.017087173681762,18.20581823856935,-42.25708385029527,-11.264185471015098,-28.55420574353056,-49.75422101171592,-13.993217089944253,23.03446482432328,9.005024025335741,-16.97959267023994
2072,-47.06946036034865,54.21890271296313,-118.62596659179496,-5.120197605502546,-9.464190834632811,20.948242303809007,17.21424736130126,8.150763626428173,-54.016501522818885,-54.71325129646321,-18.807213541539525,-17.74406774438284,-32.02757131009899,-3.0371344403062723,13.771929601425564,-5.180193007767503,-26.37037302958148
