,chatgpt-4o-latest / gpt-5,chatgpt-4o-latest / gpt-5.2-pro,chatgpt-4o-latest / gpt-5.1-chat-latest,chatgpt-4o-latest / gpt-5.2-chat-latest,chatgpt-4o-latest / gpt-5-mini,chatgpt-4o-latest / gpt-5-nano,gpt-5 / gpt-5.2-pro,gpt-5 / gpt-5.1-chat-latest,gpt-5 / gpt-5.2-chat-latest,gpt-5 / gpt-5-mini,gpt-5 / gpt-5-nano,gpt-5.2-pro / gpt-5.1-chat-latest,gpt-5.2-pro / gpt-5.2-chat-latest,gpt-5.2-pro / gpt-5-mini,gpt-5.2-pro / gpt-5-nano,gpt-5.1-chat-latest / gpt-5.2-chat-latest,gpt-5.1-chat-latest / gpt-5-mini,gpt-5.1-chat-latest / gpt-5-nano,gpt-5.2-chat-latest / gpt-5-mini,gpt-5.2-chat-latest / gpt-5-nano,gpt-5-mini / gpt-5-nano,min,max,1ÇÃå¬êî
573,0.000384468,0.034986544,0.031141869,0.000384468,0.034986544,0.807766244,0.031141869,0.034986544,0,0.031141869,0.803921569,0.038446751,0.031141869,0,0.942329873,0.034986544,0.038446751,0.980776624,0.031141869,0.803921569,0.942329873,0,0.980776624,0
574,0,0.000384468,0,0,0,0.803921569,0.000384468,0,0,0,0.803921569,0.000384468,0.000384468,0.000384468,0.807766244,0,0,0.803921569,0,0.803921569,0.803921569,0,0.807766244,0
575,0.000384468,0.038831219,0.038831219,0.038831219,0.038831219,0.038831219,0.038446751,0.038446751,0.038446751,0.038446751,0.038446751,0,0,0,0.038446751,0,0,0.038446751,0,0.038446751,0.038446751,0,0.038831219,0
576,1.11E-16,0.031141869,1.11E-16,1.11E-16,0.615532488,0.038446751,0.031141869,1.11E-16,1.11E-16,0.615532488,0.038446751,0.031141869,0.031141869,0.788542868,0.034986544,1.11E-16,0.615532488,0.038446751,0.615532488,0.038446751,0.803921569,1.11E-16,0.788542868,0
577,0.031141869,0.031141869,0.031141869,0.784698193,0.031141869,0.942329873,0,0,0.923106498,0,0.803921569,0,0.923106498,0,0.803921569,0.923106498,0,0.803921569,0.923106498,0.615532488,0.803921569,0,0.942329873,0
578,0.038831219,0.034986544,0.000384468,0.000384468,0.000384468,0.038831219,0.034986544,0.038831219,0.038831219,0.038446751,0.034986544,0.034986544,0.034986544,0.031141869,0.038831219,0.000384468,0.000384468,0.038831219,0.000384468,0.038831219,0.038831219,0.000384468,0.038831219,0
579,0.99231065,0.942329873,0.980776624,0.942329873,0.803921569,1,0.784698193,0.615532488,0.784698193,0.923106498,0.038831219,0.034986544,0,0.61514802,0.980776624,0.034986544,0.803921569,0.803921569,0.61514802,0.980776624,0.980776624,0,1,1
580,0.000384468,0.034986544,0.000384468,0.942329873,0.000384468,0.961553249,0.031141869,0,0.923106498,0,0.942329873,0.031141869,0.784698193,0.031141869,0.803921569,0.923106498,0,0.942329873,0.923106498,0.000384468,0.942329873,0,0.961553249,0
581,0,0,0.976931949,0,0.942329873,0.980776624,0,0.976931949,0,0.942329873,0.980776624,0.976931949,0,0.942329873,0.980776624,0.976931949,0.031141869,1,0.942329873,0.980776624,1,0,1,1
582,0.000384468,0.000384468,0.000384468,0.615532488,1.11E-16,0.615532488,0,0,0.615532488,0.000384468,0.61514802,0,0.615532488,0.000384468,0.61514802,0.615532488,0.000384468,0.61514802,0.615532488,0.000384468,0.615532488,0,0.615532488,0
583,0.961553249,0.807766244,0.038831219,0.038831219,0.807766244,0.038446751,0.961553249,0.807766244,0.976931949,0.038831219,0.996155325,0.803921569,0.61514802,0.942329873,0.615532488,0.034986544,0.61514802,0.038831219,0.788542868,0.000384468,0.807766244,0.000384468,0.996155325,0
584,0.615532488,1.11E-16,1.11E-16,1.11E-16,0.000384468,0.000384468,0.615532488,0.615532488,0.615532488,0.615532488,0.61514802,1.11E-16,1.11E-16,0.000384468,0.000384468,1.11E-16,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,1.11E-16,0.615532488,0
585,0.034986544,0.034986544,0.000384468,0.034986544,0.000384468,0.038831219,0.038446751,0.034986544,0.038446751,0.034986544,0.038831219,0.034986544,0,0.034986544,0.034986544,0.034986544,1.11E-16,0.038831219,0.034986544,0.034986544,0.038831219,0,0.038831219,0
586,0.031141869,0.996155325,0.031141869,0.788542868,0.000384468,0.999615532,0.961553249,0,0.615532488,0.034986544,0.996155325,0.961553249,0.788542868,1,0.976931949,0.615532488,0.034986544,0.996155325,0.807766244,0.980776624,1,0,1,1
587,0.031514148,0.784780922,0.000384246,0.784780922,0.615295898,0.992313604,0.923106498,0.031141869,0.923106498,0.784698193,0.961168781,0.784698193,0,0.031141869,0.942329873,0.784698193,0.61514802,0.99231065,0.031141869,0.942329873,0.976931949,0,0.992313604,0
588,0.000384468,0.615532488,0.61514802,0.615532488,0.61514802,0.038831219,0.61514802,0.615532488,0.61514802,0.615532488,0.038831219,0.000384468,0,0.000384468,0.807766244,0.000384468,0,0.807766244,0.000384468,0.807766244,0.807766244,0,0.807766244,0
589,0.000384468,0.038831219,0.000384468,0.034986544,0.038831219,0.034986544,0.038446751,1.11E-16,0.031141869,0.034986544,0.034986544,0.038446751,0.034986544,0.031141869,0.000384468,0.031141869,0.034986544,0.034986544,0.000384468,0.038446751,0.034986544,1.11E-16,0.038831219,0
590,0.61514802,0.61514802,0.61514802,0.61514802,0.61514802,0.038831219,1.11E-16,1.11E-16,1.11E-16,1.11E-16,0.807766244,1.11E-16,1.11E-16,1.11E-16,0.807766244,1.11E-16,1.11E-16,0.807766244,1.11E-16,0.807766244,0.807766244,1.11E-16,0.807766244,0
591,0.615532488,0.038831219,0.615532488,0.034986544,0.000384468,0.615532488,0.807381776,1.11E-16,0.788542868,0.615532488,1.11E-16,0.807381776,0.000384468,0.038831219,0.807381776,0.788542868,0.615532488,1.11E-16,0.034986544,0.788542868,0.615532488,1.11E-16,0.807381776,0
592,0.807766244,0.807766244,0.803921569,0.807766244,0.807766244,0.942329873,0.000384468,0.038831219,0.000384468,0,0.615532488,0.038831219,0.000384468,0.000384468,0.615532488,0.038831219,0.038831219,0.807766244,0.000384468,0.615532488,0.615532488,0,0.942329873,0
593,0.000384468,1.11E-16,0.615532488,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,0.000384468,0.000384468,0.000384468,0.615532488,0.000384468,0.000384468,0.000384468,0.615532488,0.61514802,0.615532488,0.000384468,0.000384468,0.000384468,1.11E-16,0.615532488,0
594,0.000384468,0.942329873,0.807766244,0.000384468,1.11E-16,0.942329873,0.923106498,0.803921569,0,0.000384468,0.961168781,0.615532488,0.923106498,0.942329873,0.942329873,0.803921569,0.807766244,0.803921569,0.000384468,0.961168781,0.942329873,0,0.961168781,0
595,0,0.034986544,0,0,0.034986544,0.034986544,0.034986544,0,0,0.034986544,0.034986544,0.034986544,0.034986544,0.000384468,0.000384468,0,0.034986544,0.034986544,0.034986544,0.034986544,0.000384468,0,0.034986544,0
596,0.784698193,0.031141869,0.784698193,0.000384468,1.11E-16,0.807766244,0.61514802,0,0.803921569,0.784698193,0.980776624,0.61514802,0.034986544,0.031141869,0.980776624,0.803921569,0.784698193,0.980776624,0.000384468,0.803921569,0.807766244,0,0.980776624,0
597,0.038831219,0.038831219,0.038831219,0.038831219,0.000384468,0.038831219,0.034986544,1.11E-16,0.034986544,0.038446751,0.034986544,0.034986544,1.11E-16,0.034986544,1.11E-16,0.034986544,0.038446751,0.034986544,0.034986544,1.11E-16,0.034986544,1.11E-16,0.038831219,0
598,0,0.961553249,0.807381776,0.038446751,0.034986544,0.999615532,0.961553249,0.807381776,0.038446751,0.034986544,0.999615532,0.038831219,0.807766244,0.803921569,0.980776624,0.61514802,0.615532488,0.999615532,0.000384468,0.999615532,1,0,0.999615532,0
600,0.035171998,0.788583506,0.000192178,0.035171998,0.035171998,0.807803187,0.976931949,0.034986544,0,0,0.807766244,0.788542868,0.976931949,0.976931949,0.996155325,0.034986544,0.034986544,0.807766244,0,0.807766244,0.807766244,0,0.996155325,0
601,0.000384468,0.000384468,0.615532488,0.000384468,0,0.038831219,0,0.61514802,0,0.000384468,0.038446751,0.61514802,0,0.000384468,0.038446751,0.61514802,0.615532488,0.807381776,0.000384468,0.038446751,0.038831219,0,0.807381776,0
602,0.784698193,0.788542868,1.11E-16,0.788542868,0.034986544,1,0.000384468,0.784698193,0.000384468,0.615532488,1,0.788542868,1.11E-16,0.61514802,1,0.788542868,0.034986544,1,0.61514802,1,1,1.11E-16,1,5
603,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,1.11E-16,0.000384468,1.11E-16,1.11E-16,1.11E-16,0.000384468,1.11E-16,1.11E-16,1.11E-16,0.000384468,0.000384468,0.000384468,1.11E-16,1.11E-16,1.11E-16,1.11E-16,0.000384468,0
604,0.034986544,0.034986544,0.038831219,0.038446751,0.038831219,0.615532488,0,0.000384468,0.000384468,0.000384468,0.784698193,0.000384468,0.000384468,0.000384468,0.784698193,0.000384468,0.000384468,0.803921569,0.000384468,0.803921569,0.803921569,0,0.803921569,0
605,0,0.031141869,0.031141869,0.031141869,0,0.942329873,0.031141869,0.031141869,0.031141869,0,0.942329873,0,0,0.031141869,0.803921569,0,0.031141869,0.803921569,0.031141869,0.803921569,0.942329873,0,0.942329873,0
607,1,0.807766244,1,0.615532488,0.038831219,1,0.996155325,0.61514802,1,1,0.942329873,0.996155325,0.038446751,0.999615532,0.807766244,1,1,0.788542868,0.807381776,1,1,0.038446751,1,8
608,0.923106498,0.99231065,0.923106498,0.996155325,1,0.807766244,0.803921569,0,0.807766244,1,0.996155325,0.803921569,0.000384468,0.980776624,1,0.807766244,1,0.996155325,0.980776624,0.980776624,1,0,1,4
609,1.11E-16,0.031141869,1.11E-16,0.784698193,1.11E-16,0.784698193,0.031141869,1.11E-16,0.784698193,1.11E-16,0.784698193,0.031141869,0.61514802,0.031141869,0.923106498,0.784698193,1.11E-16,0.784698193,0.784698193,0.784698193,0.784698193,1.11E-16,0.923106498,0
610,0.615532488,0.615532488,0.615532488,0.807766244,0.615532488,0.788542868,0.000384468,0.000384468,0.034986544,0,0.031141869,1.11E-16,0.038831219,0.000384468,0.034986544,0.038831219,0.000384468,0.034986544,0.034986544,0.000384468,0.031141869,0,0.807766244,0
611,0.031141869,0.031141869,0.031141869,0.788542868,0.034986544,0.034986544,0,0,0.615532488,0.000384468,0.038446751,0,0.615532488,0.000384468,0.038446751,0.615532488,0.000384468,0.038446751,0.61514802,0.807766244,0.038831219,0,0.807766244,0
612,0.784698193,0.923106498,0.942329873,0.031141869,0.031141869,0.807766244,0.61514802,0.615532488,0.923106498,0.923106498,0.996155325,0.000384468,0.784698193,0.784698193,0.996155325,0.803921569,0.803921569,1,0,0.807766244,0.807766244,0,1,1
613,0.996155325,0,0.000384468,0.788542868,0.99231065,1,0.996155325,0.996155325,0.980776624,0.999615532,1,0.000384468,0.788542868,0.99231065,1,0.788542868,0.996155325,1,0.788542868,0.807766244,0.038831219,0,1,4
614,0.031141869,0.99231065,0.788542868,0.784698193,0.038446751,0.803921569,0.961168781,0.615532488,0.923106498,0.034986544,0.942329873,0.788542868,0.942329873,0.996155325,0.923106498,0.803921569,0.788542868,0.807381776,0.976931949,0.000384468,0.996155325,0.000384468,0.996155325,0
615,0.61514802,0.615532488,0,0.615532488,0.000384468,1,0.000384468,0.61514802,0.000384468,0.615532488,1,0.615532488,0,0.615532488,0.980776624,0.615532488,0.000384468,1,0.615532488,0.980776624,1,0,1,3
616,0.784698193,0.61514802,0.61514802,0.61514802,0.996155325,0.803921569,0.031141869,0.031141869,0.031141869,0.961553249,0.000384468,0,0,0.996155325,0.034986544,0,0.996155325,0.034986544,0.996155325,0.034986544,0.961553249,0,0.996155325,0
617,0.000384468,0.034986544,0.000384468,0.031141869,0.038831219,0.996155325,0.031141869,0,0.034986544,0.038446751,0.976931949,0.031141869,0.038446751,0.034986544,0.807381776,0.034986544,0.038446751,0.976931949,0.038831219,0.999615532,0.980776624,0,0.999615532,0
618,0.615532488,0.615532488,0.615532488,0.615532488,0.615532488,0.615532488,0.000384468,1.11E-16,0.000384468,0.000384468,1.11E-16,0.000384468,0,0,0.000384468,0.000384468,0.000384468,1.11E-16,0,0.000384468,0.000384468,0,0.615532488,0
619,0.000384468,0.961553249,0.615532488,0.980776624,0.807766244,1,0.961168781,0.61514802,0.980776624,0.807766244,1,0.807381776,0.807766244,0.615532488,1,0.996155325,0.038831219,1,0.942329873,0.038831219,0.980776624,0.000384468,1,4
620,0.038446751,0.942329873,0.034986544,0.615532488,0.038446751,0.961553249,0.788542868,0.000384468,0.803921569,0,0.996155325,0.784698193,0.784698193,0.788542868,0.942329873,0.784698193,0.000384468,0.99231065,0.803921569,0.807381776,0.996155325,0,0.996155325,0
621,0.807766244,0.000384468,0.807766244,1,0.000384468,0.807766244,0.807766244,0.038446751,0.980776624,0.807381776,0.034986544,0.803921569,1,0.000384468,0.807766244,0.980776624,0.807381776,0.038831219,0.980776624,0.961553249,0.807766244,0.000384468,1,2
622,0.942329873,0.615532488,0.788542868,0.000384468,0.615532488,0.807381776,0.784698193,0.61514802,0.923106498,0.803921569,0.807766244,0.031141869,0.61514802,0.000384468,0.038831219,0.784698193,0.034986544,0.038831219,0.615532488,0.807766244,0.038831219,0.000384468,0.942329873,0
623,0.034986544,0.034986544,0.038831219,0.034986544,0.000384468,0.000384468,0,0.000384468,0,0.031141869,0.031141869,0.000384468,0,0.031141869,0.031141869,0.000384468,0.034986544,0.034986544,0.031141869,0.031141869,0,0,0.038831219,0
624,0.99231065,0.996155325,0.99231065,0.996155325,0.976931949,0.996155325,0.000384468,1.11E-16,0.000384468,0.000384468,0.000384468,0.000384468,0,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0,0.996155325,0
625,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,0,0,0,0,0.61514802,0,0,0,0.61514802,0,0,0.61514802,0,0.61514802,0.61514802,0,0.615532488,0
626,0.615532488,0.807766244,0.615532488,0.788542868,0.788542868,0.788542868,0.034986544,1.11E-16,0.031141869,0.034986544,0.034986544,0.034986544,0.000384468,0.038831219,0.038831219,0.031141869,0.034986544,0.034986544,0.038446751,0.038446751,0.038446751,1.11E-16,0.807766244,0
627,0.784698193,0.61514802,1.11E-16,0.61514802,0.000384468,1,0.031141869,0.784698193,0.031141869,0.788542868,1,0.61514802,0,0.615532488,1,0.61514802,0.000384468,1,0.615532488,1,1,0,1,5
628,0.942329873,0.942329873,0.942329873,0.980776624,0.996155325,0.999615532,0,0,0.038446751,0.807766244,0.976931949,0,0.038446751,0.807766244,0.976931949,0.038446751,0.807766244,0.976931949,0.803921569,0.976931949,0.034986544,0,0.999615532,0
629,0.788542868,0.807766244,0,0.807766244,0.615532488,0.961553249,0.038831219,0.788542868,0.000384468,0.031141869,0.615532488,0.807766244,0.038831219,0.038831219,0.807381776,0.807766244,0.615532488,0.961553249,0.034986544,0.615532488,0.788542868,0,0.961553249,0
630,0.000384468,0.000384468,0.000384468,0.000384468,0.038831219,0,0.000384468,0.000384468,0,0.038831219,0.000384468,0.000384468,0.000384468,0.034986544,0.000384468,0.000384468,0.038831219,0.000384468,0.038831219,0.000384468,0.038831219,0,0.038831219,0
631,0.784698193,0.807381776,1.11E-16,0.996155325,0.788542868,0.996155325,0.942329873,0.784698193,0.807766244,0.000384468,0.807766244,0.807381776,0.976931949,0.942329873,0.996155325,0.996155325,0.788542868,0.996155325,0.807766244,0.000384468,0.807381776,1.11E-16,0.996155325,0
632,0.031141869,0.961168781,0.031141869,0.99231065,1,0.961553249,0.99231065,0,0.961168781,1,0.996155325,0.99231065,0.031141869,1,0.942329873,0.961168781,1,0.996155325,1,0.976931949,0.980776624,0,1,5
634,0.038831219,0.807381776,0.000384468,0.034986544,0.000384468,0.807766244,0.615532488,0.038831219,0.038831219,0.038446751,0.996155325,0.807766244,0.803921569,0.807766244,1,0.038831219,0.000384468,0.807766244,0.038831219,1,0.803921569,0.000384468,1,2
635,0.038831219,0.038831219,0.038831219,0.038831219,0,0.000384468,0,0,0,0.038831219,0.038831219,0,0,0.038831219,0.038831219,0,0.038831219,0.038831219,0.038831219,0.038831219,0.000384468,0,0.038831219,0
636,0.000384468,0.615532488,0.000384468,0.942329873,0.803921569,0.961553249,0.61514802,0.000384468,0.923106498,0.784698193,0.942329873,0.615532488,0.784698193,0.923106498,0.788542868,0.942329873,0.803921569,0.961168781,0.031141869,0.000384468,0.034986544,0.000384468,0.961553249,0
637,0.000384468,0.807381776,0.784698193,1.11E-16,0.942329873,0.807766244,0.803921569,0.788542868,0.000384468,0.961553249,0.807766244,0.034986544,0.807381776,0.788542868,0.038831219,0.784698193,0.615532488,0.038831219,0.942329873,0.807766244,0.807766244,1.11E-16,0.961553249,0
638,0.996155325,0.807766244,0.803921569,0.807381776,1,1,0.980776624,0.980776624,0.788542868,0.038831219,1,0.034986544,0.038831219,1,0.807766244,0.034986544,1,0.980776624,0.807766244,1,0.996155325,0.034986544,1,6
639,0.784698193,0.034986544,0.788542868,0.034986544,0.788542868,0.961553249,0.615532488,0.000384468,0.615532488,0.000384468,0.034986544,0.615532488,0.000384468,0.615532488,0.788542868,0.61514802,0,0.031141869,0.61514802,0.784698193,0.031141869,0,0.961553249,0
640,0.034986544,0.942329873,0.034986544,0.980776624,0.788542868,0.980776624,0.807766244,1.11E-16,0.807381776,0.615532488,0.807381776,0.807766244,0.038831219,0.038446751,0.038831219,0.807381776,0.615532488,0.807381776,0.038831219,0.038446751,0.038831219,1.11E-16,0.980776624,0
642,0.000384468,0.615532488,0.784698193,0.615532488,0.615532488,0.807766244,0.615532488,0.788542868,0.615532488,0.615532488,0.788542868,0.034986544,1.11E-16,1.11E-16,0.961553249,0.034986544,0.034986544,0.996155325,1.11E-16,0.961553249,0.961553249,1.11E-16,0.996155325,0
643,0.000384468,1.11E-16,0.000384468,0.000384468,0.615532488,0.807766244,0.000384468,0,0,0.615532488,0.803921569,0.000384468,0.000384468,0.615532488,0.807766244,0,0.615532488,0.803921569,0.615532488,0.803921569,0.038446751,0,0.807766244,0
644,1,0.038446751,0.034986544,0.034986544,1,1,1,1,1,0.615532488,0.807766244,0.000384468,0.031141869,1,1,0.034986544,1,1,1,1,0.961553249,0.000384468,1,12
645,0.034986544,0.000384468,0.000384468,0.942329873,0.000384468,0.807766244,0.031141869,0.031141869,0.784698193,0.031141869,0.942329873,0,0.923106498,0,0.803921569,0.923106498,0,0.803921569,0.923106498,0.615532488,0.803921569,0,0.942329873,0
646,1,0.807766244,0.000384468,0.807766244,1,1,0.980776624,1,0.803921569,0.980776624,0.961553249,0.807766244,0.034986544,0.807381776,1,0.807766244,0.996155325,1,0.996155325,0.996155325,1,0.000384468,1,6
647,0.803921569,0.000384468,0.784698193,0.034986544,0.784698193,1,0.807381776,0.788542868,0.961168781,0.788542868,1,0.803921569,0.038446751,0.803921569,1,0.615532488,0,1,0.615532488,1,1,0,1,5
648,0.61514802,1.11E-16,0.615532488,1.11E-16,0.61514802,0.784698193,0.61514802,0.000384468,0.61514802,0,0.031141869,0.615532488,1.11E-16,0.61514802,0.784698193,0.615532488,0.000384468,0.034986544,0.61514802,0.784698193,0.031141869,0,0.784698193,0
649,0.038446751,0.038831219,1,0.807766244,0.807766244,0.038831219,0.038831219,0.996155325,0.807766244,1,0.000384468,0.942329873,0.803921569,0.961553249,0.038831219,0.996155325,0.961553249,0.996155325,0.976931949,0.807766244,1,0.000384468,1,2
650,0.807381776,0.996155325,0.000384468,0.996155325,0.034986544,1,0.980776624,0.803921569,0.980776624,0.980776624,0.807766244,0.996155325,0,0.807381776,1,0.996155325,0.034986544,0.980776624,0.807381776,1,1,0,1,3
651,0.807766244,0.976931949,0.99231065,0.976931949,0.996155325,0.961553249,0.942329873,0.788542868,0.942329873,0.996155325,0.803921569,0.61514802,1.11E-16,0.803921569,0.99231065,0.61514802,0.942329873,0.976931949,0.803921569,0.99231065,0.999615532,1.11E-16,0.996155325,0
652,0.038446751,0.038831219,0,0.996155325,0.034986544,1,0.000384468,0.038446751,0.996155325,0.031141869,1,0.038831219,1,0.034986544,1,0.996155325,0.034986544,1,0.961553249,0.038831219,1,0,1,5
653,0.000384468,0,0,0.000384468,0.031141869,0.034986544,0.000384468,0.000384468,0.000384468,0.034986544,0.034986544,0,0.000384468,0.031141869,0.034986544,0.000384468,0.031141869,0.034986544,0.034986544,0.034986544,0.038446751,0,0.034986544,0
654,0,0.038831219,0.038831219,0.807766244,0.788542868,0.980776624,0.038831219,0.038831219,0.807766244,0.788542868,0.980776624,0.000384468,0.803921569,0.807766244,0.788542868,0.803921569,0.807766244,0.784698193,0.942329873,0.976931949,0.996155325,0,0.980776624,0
656,0.000384468,0.034986544,0.000384468,0.000384468,0.038831219,0.807766244,0.031141869,0.000384468,0.000384468,0.038446751,0.788542868,0.034986544,0.034986544,0.034986544,0.615532488,0,0.038831219,0.807766244,0.038831219,0.807766244,0.784698193,0,0.807766244,0
657,0.000384468,0.000384468,0.000384468,0.000384468,0.038831219,0.000384468,0.000384468,0.000384468,0.000384468,0.038446751,0.000384468,0.000384468,0,0.034986544,0.000384468,0.000384468,0.038831219,0.000384468,0.034986544,0.000384468,0.038831219,0,0.038831219,0
658,0.615458559,0.961545856,0.000192252,0.615458559,0.000192252,1,0.788542868,0.61514802,0,0.61514802,0.996155325,0.942329873,0.788542868,0.942329873,0.788542868,0.61514802,1.11E-16,0.996155325,0.61514802,0.996155325,0.996155325,0,1,1
